,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,Age_of_House,Years_last_renovation,basement,biggerliving,biggerlot,distance_from_a_city,distance_from_airport
28,2014-12-03,322500.0,0.8611513759946571,1.0119059754875948,0.401465331003394,0.01785055233084447,1.0,0.0,0.0,3,7,98058,-0.025391239559854572,0.029504851984795685,1,1,0,0.8256557006486007,-0.9108446146056364
29,2014-06-13,696000.0,-0.19997730936747624,0.7580922164462959,0.692294337926423,-1.1468830464163953,1.5,0.0,0.0,3,8,98115,1.0846039630557334,-0.9840291800727711,1,1,0,-0.5056226856762834,0.6566789597147824
30,2014-05-28,550000.0,0.8611513759946571,-1.682016442556877,-0.16826982546707414,2.496988815384939,1.0,0.0,0.0,1,5,98052,1.0396046821818536,1.0812587196709185,1,0,1,-0.6542027960111254,0.7117058450198366
31,2014-12-30,640000.0,0.8611513759946571,0.16385450037900726,0.7602558575180937,-0.13825005881615302,2.0,0.0,0.0,4,8,98107,1.4214599584382426,1.4583660451545684,0,1,1,-0.7585699659858081,0.5889210064150022
32,2015-02-13,240000.0,0.8611513759946571,-1.682016442556877,-0.9810022222453028,0.30665962587181217,1.0,0.0,0.0,2,7,98001,0.3306894082112069,0.38115802816683836,1,0,1,1.429263541142371,-0.7218009728199066
33,2014-06-20,605000.0,0.8611513759946571,0.7580922164462959,1.0360676388088534,0.2065549186492778,2.0,0.0,0.0,3,8,98056,-0.6698308445026743,-0.6069218545891206,0,0,0,-0.41220949599537093,-0.5803245923192533
34,2014-07-07,861990.0,1.684226728709843,1.0119059754875948,1.8709755899246823,-0.23120161608348422,2.0,0.0,0.0,3,9,98053,-2.509930965190029,-2.4241423522015046,0,0,0,0.45679280480588247,1.111013219638381
35,2014-10-28,685000.0,-0.19997730936747624,-1.682016442556877,-0.3153743956503746,-1.5876375416912336,2.0,0.0,0.0,3,7,98119,1.1976383212694421,1.2373273841058563,0,0,0,-1.5411882831834238,0.35732703101214025
36,2014-07-29,309000.0,-0.19997730936747624,-1.682016442556877,-0.8543046206870302,0.5745020686446337,1.0,0.0,0.0,4,6,98058,0.5683493753425618,0.615862954750756,1,0,1,0.6317287152289683,-1.168019570549531
37,2014-07-18,488000.0,-0.19997730936747624,0.7580922164462959,1.5306151606146143,1.0878640463964442,2.0,0.0,0.0,3,8,98019,-1.1275554362197582,-1.0589551439618954,0,1,1,0.953599629911851,1.4424072303450879
38,2015-03-25,210490.0,-0.19997730936747624,-1.682016442556877,-1.5322980101557357,0.38842044767183725,1.0,0.0,0.0,3,6,98023,0.4065587236719018,0.4560839920559632,0,0,0,1.565539803692348,-0.23705407469536283
39,2014-07-16,785000.0,0.8611513759946571,0.7580922164462959,0.6807952935999405,1.0671289966446496,2.0,0.0,0.0,4,9,98007,-0.025391239559854572,0.029504851984795685,0,0,0,-1.700472830368428,0.36587276429907795
40,2015-04-28,450000.0,-0.19997730936747624,-0.19174345129448,-0.9168931628593762,-0.14751598461645862,1.0,0.0,0.0,4,7,98115,0.6928798557661296,0.738845035485957,0,1,1,-0.5332539577134152,0.6329711767930222
41,2014-09-16,228000.0,-0.19997730936747624,-1.682016442556877,-1.0467075206985306,0.501874661341347,1.0,0.0,0.0,3,7,98148,0.6526539998239771,0.6991193438617551,0,0,0,0.8033927854345272,-3.553540007686259
42,2015-02-17,345000.0,1.684226728709843,0.7580922164462959,1.522250568833711,0.49125263314293255,1.0,0.0,0.0,4,8,98056,0.4065587236719018,0.4560839920559632,1,1,1,0.13659391095731385,-1.062859159545365
43,2014-12-31,600000.0,-0.19997730936747624,-0.19174345129448,-0.5990325733672524,-0.7159511753414615,1.0,0.0,0.0,4,7,98117,0.7510213396390214,0.7962635938935027,1,0,0,-0.44219098604392065,0.6895010329622105
44,2015-02-05,585000.0,-1.6955541920706811,-0.19174345129448,0.2969357660264549,0.392279775969464,1.0,0.0,0.0,3,7,98117,-0.025391239559854572,0.029504851984795685,1,1,1,-0.2014580158058807,0.8005555029037084
45,2015-03-03,920000.0,1.684226728709843,0.47751412301970997,1.1446036506478463,-0.13825005881615302,1.5,0.0,0.0,3,8,98105,1.1281275887921618,1.1686809412076407,1,0,0,-0.8445945973188433,0.4584920066132256
46,2014-08-19,292500.0,0.8611513759946571,0.7580922164462959,0.6342914207089524,-0.5708472383704576,2.0,0.0,0.0,3,7,98042,-1.5898809048463516,-1.5155321033953126,0,0,0,1.2846821598544098,-0.18995749047248586
47,2015-04-07,301000.0,-0.19997730936747624,0.7580922164462959,0.8265110486277676,-0.48819221569981414,2.0,0.0,0.0,3,8,98042,-1.1275554362197582,-1.0589551439618954,0,0,0,1.277417707152402,-0.2458775330905197
48,2015-02-23,430000.0,0.8611513759946571,1.243619783167301,0.1177162949264306,0.6233391511459578,2.0,0.0,0.0,3,8,98059,-0.41864016224911144,-0.35885445245781517,0,0,1,0.042395154219974925,-0.5627279332583554
49,2014-08-28,289000.0,-0.19997730936747624,-0.19174345129448,-0.8958649520184255,0.36576678608561036,1.0,0.0,0.0,3,7,98148,0.6729193042920408,0.7191326715365367,0,0,0,0.7094474583069232,-3.465352030550472
50,2014-12-07,549000.0,-0.19997730936747624,-0.19174345129448,-0.3662896694171128,-2.7577061403426084,3.0,0.0,0.0,3,8,98115,-2.509930965190029,-2.4241423522015046,0,0,0,-0.6576182592174453,0.6119509413467658
51,2014-06-03,425000.0,-0.19997730936747624,0.47751412301970997,-0.16826982546707414,-0.13825005881615302,1.0,0.0,0.0,3,7,98122,0.04099017517858549,0.09506088677171905,1,1,1,-2.138443871620397,0.02544673943534888
52,2014-11-20,317625.0,-0.19997730936747624,1.0119059754875948,1.1829901674084595,-0.8189053737814488,1.5,0.0,0.0,5,7,98144,1.1563701789294631,1.1965723657699074,1,1,0,-1.5084554121856635,-0.41273649072278884
53,2014-10-09,287000.0,0.8611513759946571,0.7580922164462959,0.6225362721076789,-0.5207090004862452,2.0,0.0,0.0,3,7,98001,-1.2936909417189089,-1.2230249370020032,0,1,1,1.4235925280583386,-0.7261496143612977
54,2014-08-25,204000.0,-0.19997730936747624,-1.682016442556877,-1.5057749075293243,0.9087587961028759,1.0,0.0,0.0,4,7,98042,0.356464036696535,0.4066121774684461,0,0,0,1.3127832893054332,-0.1367076905300653
55,2014-06-12,1330000.0,1.684226728709843,0.47751412301970997,1.563810900165111,1.6770220358208254,1.0,0.0,0.0,3,8,98004,0.4309144833321964,0.4801369146073053,1,0,0,-2.377484879508676,0.2993695562352931
56,2015-01-05,325000.0,-0.19997730936747624,0.16385450037900726,-0.8958649520184255,-0.23839112596858936,1.0,0.0,0.0,4,7,98034,0.250219215841003,0.3016883942170714,0,0,1,0.25318038513451485,1.0838511364187045
57,2014-06-10,571000.0,0.8611513759946571,0.16385450037900726,1.1638667033102652,0.25610083946246637,1.5,0.0,0.0,5,7,98125,1.2765140970402118,1.3152224262746375,1,1,0,0.0879345720489319,0.894557109645791
58,2014-07-10,360000.0,0.8611513759946571,0.7580922164462959,0.78252625548366,-0.411357690921667,2.0,0.0,0.0,3,8,98038,-1.2936909417189089,-1.2230249370020032,0,0,0,1.4128147181326458,0.3195576428406324
61,2014-10-13,380000.0,0.8611513759946571,-0.19174345129448,-0.013896786029631276,0.1555192087683118,1.0,0.0,0.0,3,7,98008,0.6320744920973914,0.6787957197007206,1,1,0,-1.1042485650990683,0.3332142842582346
62,2015-04-20,480000.0,-0.19997730936747624,-1.682016442556877,-1.4022704062660012,-0.3934893499492436,1.0,0.0,0.0,3,7,98116,0.9115679877889828,0.9548140208844497,0,1,0,-0.8849040912004225,-0.35756966952079955
63,2014-06-09,410000.0,-0.19997730936747624,-1.682016442556877,-0.5990325733672524,-0.3934893499492436,1.0,0.0,0.0,4,7,98133,0.6320744920973914,0.6787957197007206,1,1,0,-0.11331169720811066,0.8389389210168503
65,2014-12-02,390000.0,-0.19997730936747624,0.7580922164462959,0.7490497833657481,-0.3816944478832166,2.0,0.0,0.0,3,8,98038,-1.1275554362197582,-1.0589551439618954,0,0,0,1.502732415067206,0.5010109782244982
66,2014-12-22,360000.0,0.8611513759946571,0.7580922164462959,0.1880945056187896,-0.16622157984772948,2.0,0.0,0.0,3,7,98038,-0.46521868383209924,-0.40485382130599956,0,1,0,1.4784965316269203,0.39210148674025036
67,2014-10-28,355000.0,-1.6955541920706811,-1.682016442556877,0.3497180554335132,0.031510058627365466,1.0,0.0,0.0,3,7,98118,0.7884139999282908,0.8331913175396131,1,1,0,-0.6952225908748911,-0.8239248207728838
68,2015-01-28,356000.0,-0.19997730936747624,-0.6022511597685836,-0.1366643399553733,0.420396354107554,1.0,0.0,0.0,3,8,98059,0.4548313765115787,0.503756427500193,0,0,0,0.33696077375457695,-0.7286489044717523
69,2014-06-02,315000.0,-0.19997730936747624,-1.682016442556877,-1.6135052327500823,0.012216208732738687,1.0,0.0,0.0,3,6,98125,0.7125446844675964,0.7582653536504887,0,0,0,0.1665360713736506,0.9551916405129296
70,2014-11-14,940000.0,-0.19997730936747624,-0.6022511597685836,0.5020118347619685,-0.9034386573493289,2.0,0.0,0.0,3,9,98119,1.1563701789294631,1.1965723657699074,1,1,0,-1.792806022682755,0.2920725463234888
71,2014-11-03,305000.0,1.684226728709843,0.47751412301970997,1.0760536537435506,0.36576678608561036,1.5,0.0,0.0,5,7,98092,0.5241002225810043,0.572163991582248,0,1,1,1.648931310146119,0.05564204713784536
72,2014-05-19,215000.0,-1.6955541920706811,0.47751412301970997,-0.24898029013100664,-1.754247405980154,2.0,0.0,0.0,4,7,98056,0.04099017517858549,0.09506088677171905,0,0,1,-0.2211108920459791,-0.8239336115480612
73,2014-09-04,335000.0,-1.6955541920706811,-0.19174345129448,-1.4277684451787966,-2.726468244244239,2.0,0.0,0.0,3,7,98136,-1.3852687441757765,-1.3134640701121916,1,0,0,-0.49732273420193523,-0.6959983113751745
74,2014-05-22,243500.0,0.8611513759946571,0.7580922164462959,0.2969357660264549,0.1765068766928615,2.0,0.0,0.0,3,7,98023,-0.28797556824628534,-0.22981452910547087,0,0,0,1.647564410817349,-0.047400161006650586
75,2015-03-11,1100000.0,1.684226728709843,1.0119059754875948,1.8153369901525593,-0.052616038923244124,2.0,0.0,0.0,4,10,98199,-0.9799199048853341,-0.9131552982357863,0,1,1,-0.9556659831304006,0.4721444935489852
76,2015-02-26,153000.0,-0.19997730936747624,-1.682016442556877,-1.0246234880801341,0.7000235135438526,1.0,0.0,0.0,3,7,98023,0.5014098980945653,0.5497557963483762,0,0,0,1.4826423039517536,-0.4834493776581171
77,2014-07-25,430000.0,-0.19997730936747624,-0.6022511597685836,-0.2986186155675762,-0.411357690921667,1.0,0.0,0.0,3,8,98117,0.9447535077591902,0.9875869153785055,1,1,1,-0.3292006045436752,0.7352366168353669
78,2014-12-23,700000.0,-0.19997730936747624,-0.6022511597685836,-0.2986186155675762,-0.411357690921667,1.0,0.0,0.0,3,8,98117,0.9447535077591902,0.9875869153785055,1,1,1,-0.3292006045436752,0.7352366168353669
79,2014-09-08,905000.0,0.8611513759946571,0.7580922164462959,1.6450181227594554,0.6639267109110462,1.0,0.0,0.0,3,7,98040,0.824782073783494,-0.35885445245781517,1,1,1,-1.4879121063632672,-0.1967621666267627
80,2015-03-30,247500.0,-0.19997730936747624,-0.19174345129448,0.2701433887201974,1.3008110312114665,1.0,0.0,0.0,3,7,98032,0.38174768989998314,0.43158145622631405,0,1,1,1.299466195049926,-1.1320668521738082
81,2014-09-12,199000.0,0.8611513759946571,-0.6022511597685836,-1.114090581259458,-0.041574915199464234,1.0,0.0,0.0,4,7,98023,0.16455390271205617,0.2170882351267306,0,0,0,1.5824152635579116,-0.18356917461944125
82,2014-06-11,850830.0,-0.19997730936747624,0.7580922164462959,0.4142451453125587,1.0474610587682955,1.5,0.0,0.0,5,9,98102,1.3509645436758737,1.3887471634134974,1,0,1,-1.6383134437213853,0.32155691501587824
83,2014-10-27,555000.0,-0.19997730936747624,0.16385450037900726,0.2969357660264549,-0.9550824464763841,1.5,0.0,0.0,4,7,98117,1.0992709814543977,1.1401831340741089,1,1,0,-0.5618357905904428,0.6529589949036033
85,2014-10-07,1090000.0,-0.19997730936747624,0.7580922164462959,1.3221626501473733,0.31369224359169734,2.0,0.0,0.0,3,8,98004,0.7510213396390214,-1.7545278603245447,0,1,0,-1.9625586713493641,-0.1129312899668592
86,2014-09-24,290000.0,-0.19997730936747624,-1.682016442556877,-1.002722727554423,2.456513721037313,1.0,0.0,0.0,3,7,98058,0.6729193042920408,0.7191326715365367,0,0,1,0.7254752275719435,-1.2968519452799168
87,2014-05-23,460000.0,-0.19997730936747624,-1.682016442556877,-0.15241976882740474,-0.7437431566463489,1.5,0.0,0.0,4,7,98117,0.9447535077591902,0.9875869153785055,1,1,0,-0.3429080420664715,0.7344636873183439
88,2014-07-23,188500.0,-1.6955541920706811,-0.19174345129448,-0.9380902768011221,-1.4538540499922632,1.0,0.0,0.0,4,8,98198,-0.16902872070465655,-0.11234665491268997,0,0,0,1.1323135542710492,-1.6966589703762764
89,2015-03-05,680000.0,0.8611513759946571,0.7580922164462959,1.5138593805318183,2.1712297356601504,2.0,0.0,0.0,4,10,98077,-0.41864016224911144,-0.35885445245781517,0,1,0,0.44865108877865023,1.1902202802321296
90,2014-08-27,470000.0,1.684226728709843,-0.19174345129448,0.36275031153525106,0.9421405635736664,2.0,0.0,0.0,4,7,98052,0.8946588207838228,0.9381151007909877,0,0,1,-0.6570282971379406,0.6402385242204606
91,2014-07-25,597750.0,0.8611513759946571,0.7580922164462959,0.7037434947020256,0.5695296331312122,2.0,0.0,0.0,3,8,98027,-0.13163606041538656,-0.07541893126657902,0,1,0,0.2063211214247274,0.27502036951612485
92,2015-03-04,570000.0,-0.19997730936747624,-0.19174345129448,-0.8958649520184255,-1.0211206816191183,1.0,0.0,0.0,5,6,98103,1.409967664488743,1.4470166452524498,1,0,0,-0.5398422709771822,0.6689951623078352
93,2014-09-16,272500.0,-0.19997730936747624,-0.19174345129448,-0.3662896694171128,0.9731311456493692,1.0,0.0,0.0,4,7,98038,0.008214394881157345,0.06269263728783875,0,0,1,1.4124809055526346,0.34121367863485697
94,2014-11-24,329950.0,-0.19997730936747624,-0.19174345129448,0.4269633699161894,-0.14600950293777387,1.0,0.0,2.0,3,7,98108,0.27758826092576416,0.32871713529966373,1,0,1,-0.7210368939211242,-0.8265249138216402
95,2014-10-28,480000.0,0.8611513759946571,0.7580922164462959,1.588436520507013,1.3469023832706777,2.0,0.0,0.0,3,9,98001,-0.9799199048853341,-0.9131552982357863,1,1,1,1.5242148058953509,-0.43535113760038263
97,2014-06-26,518500.0,-0.19997730936747624,1.6541274916414046,-0.28196855088918465,-2.676716426151337,3.0,0.0,0.0,3,8,98103,-1.8318857258061967,-1.7545278603245447,0,0,0,-0.5409775199569858,0.6684330884756452
98,2014-06-23,205425.0,-1.6955541920706811,-1.682016442556877,-1.843130562211822,0.04482521139220527,1.0,0.0,0.0,4,6,98178,0.8425991420958878,0.88670272700369,0,0,0,0.09483492360481613,-1.5854590365186825
99,2015-05-11,535000.0,0.8611513759946571,-1.682016442556877,-0.24898029013100664,-1.1855610297388555,1.5,0.0,0.0,4,7,98144,1.1563701789294631,1.1965723657699074,0,0,0,-1.6946029685603115,-0.25218482447690194
100,2015-01-02,660000.0,-0.19997730936747624,0.7580922164462959,0.8046102881020564,-0.02435429414696895,1.0,0.0,2.0,3,8,98177,0.4548313765115787,0.503756427500193,1,1,0,0.6818239176599931,1.2513042569111978
101,2014-11-19,391500.0,-0.19997730936747624,0.16385450037900726,-0.5252088365895098,0.4909246040552486,1.0,0.0,0.0,3,7,98034,-0.24713075605163587,-0.1894775772696547,0,0,1,0.16716095324297184,0.9979053426690367
102,2015-04-06,395000.0,-1.6955541920706811,-1.682016442556877,-2.1955234455993033,-0.13825005881615302,1.0,0.0,0.0,3,6,98117,0.6928798557661296,0.738845035485957,0,0,0,-0.1979796129415193,0.8034149794297722
103,2014-06-18,770000.0,-0.19997730936747624,0.47751412301970997,1.3131093771262567,0.6571890969456758,2.0,0.0,0.0,3,9,98052,-0.3736408813752316,-0.3144146881958111,0,1,0,-0.02624753077146038,0.9489059917841027
104,2015-03-02,1450000.0,0.8611513759946571,1.0119059754875948,1.1638667033102652,1.489747561213942,1.5,0.0,0.0,3,8,98004,1.30179775024366,-0.40485382130599956,1,0,1,-3.822436038124176,0.16017976661708141
105,2014-07-17,260000.0,0.8611513759946571,0.47751412301970997,0.526561095488192,0.4373224644014402,1.0,0.0,0.0,3,8,98023,0.07297610025518911,0.12664910201654267,1,1,1,1.5406325255419555,-0.2504132570114746
106,2014-06-13,822500.0,1.684226728709843,1.6541274916414046,0.7151431949227326,-0.42338944093235786,2.0,0.0,0.0,5,7,98103,1.1423239985493328,1.1827008342086793,1,1,0,-0.658114358169736,0.6266695153510627
107,2015-04-06,430000.0,0.8611513759946571,0.7580922164462959,0.4142451453125587,-0.633802509585286,2.0,0.0,0.0,3,7,98065,-1.2080256285899627,-1.138424777911663,0,1,1,1.274195703825888,1.161800954130238
108,2015-01-05,212000.0,-0.19997730936747624,-0.19174345129448,-1.352001715008323,0.2690916424689216,1.0,0.0,0.0,4,7,98092,-0.2075053758760809,-0.15034489515570326,0,0,1,1.724047552768193,0.2997350058848589
109,2015-04-28,660500.0,0.8611513759946571,0.47751412301970997,0.33662112285800333,0.5662574789948566,1.0,0.0,0.0,3,8,98027,-0.2075053758760809,-0.15034489515570326,1,0,0,0.23104940366782925,0.2502460332329628
111,2014-05-12,453246.0,-0.19997730936747624,0.7580922164462959,0.33662112285800333,-1.5830456336677499,2.0,0.0,0.0,3,8,98029,-2.509930965190029,-2.4241423522015046,1,1,1,0.49582212042302026,0.6015302009841283
112,2015-01-26,675000.0,0.8611513759946571,1.6541274916414046,0.5020118347619685,-1.5889521050251973,3.0,0.0,0.0,3,9,98107,-1.2936909417189089,-1.2230249370020032,0,1,0,-0.598205021275704,0.6314708207999782
113,2014-08-13,199000.0,-0.19997730936747624,-0.19174345129448,-0.7730973980926835,1.4557667422592433,1.0,0.0,0.0,4,7,98003,0.6320744920973914,0.6787957197007206,0,0,0,1.4685529382481544,-0.6023283943299529
114,2014-08-05,220000.0,0.8611513759946571,-0.19174345129448,0.3497180554335132,0.2624192714236122,1.0,0.0,0.0,3,7,98003,0.356464036696535,0.4066121774684461,1,1,0,1.4397567202253934,-0.6833507419550183
115,2014-05-29,452000.0,0.8611513759946571,0.47751412301970997,1.0056754430511914,0.6272380987267058,1.0,0.0,0.0,4,8,98028,0.356464036696535,0.4066121774684461,1,1,0,0.6474329955445695,1.2087948595519582
116,2014-07-07,382500.0,-1.6955541920706811,-1.682016442556877,-1.0467075206985306,-0.5892888737055125,1.0,0.0,0.0,3,6,98125,-0.025391239559854572,0.029504851984795685,0,1,0,0.04538304567573748,0.8729636670366286
117,2014-05-07,519950.0,-0.19997730936747624,0.47751412301970997,-1.091437854209915,-2.489148987655532,3.0,0.0,0.0,3,8,98107,-2.509930965190029,-2.4241423522015046,0,0,0,-0.6150059569476064,0.6237866027342022
118,2014-06-27,665000.0,-1.6955541920706811,-1.682016442556877,-1.2303660618065697,-1.079871145838154,1.0,0.0,0.0,3,7,98119,1.1563701789294631,1.1965723657699074,0,0,0,-1.9176310691197076,0.28398347483179115
119,2014-07-08,527700.0,1.684226728709843,0.7580922164462959,1.2302012028149358,0.5302633961003341,1.0,0.0,0.0,4,8,98006,0.356464036696535,0.4066121774684461,1,0,0,-0.7986983656809784,0.07992921646416673
120,2015-05-08,205000.0,-0.19997730936747624,-1.682016442556877,-0.24898029013100664,0.39735192745174747,1.0,0.0,0.0,4,7,98058,0.5014098980945653,0.5497557963483762,1,0,0,0.5612928350253154,-1.0974422680563622
121,2015-04-15,420000.0,-0.19997730936747624,-1.682016442556877,-1.352001715008323,0.31073516463425843,1.0,0.0,0.0,4,7,98133,1.1840243387526055,1.223882676502397,1,0,1,-0.0024137754935555067,0.8910296344540724
122,2015-02-27,500000.0,0.8611513759946571,0.47751412301970997,0.36275031153525106,0.3864870483946819,1.0,0.0,0.0,4,8,98006,0.5241002225810043,0.572163991582248,1,0,0,-0.7886817209889236,-0.34018341052181306
123,2014-06-25,890000.0,0.8611513759946571,-1.682016442556877,0.9646002714780375,-0.7456144183799119,2.0,0.0,0.0,3,8,98109,1.409967664488743,1.4470166452524498,1,1,0,-1.9237626030995059,0.292591938111977
124,2014-10-30,258000.0,1.684226728709843,0.16385450037900726,0.6459944398768936,0.9611952671752678,1.0,0.0,0.0,4,8,98032,0.5464091789684451,0.5941955606103804,1,1,0,1.098207979458478,-1.931767426591235
125,2014-11-04,511000.0,-0.19997730936747624,-1.682016442556877,-0.5618625716086023,-0.9650212485299742,1.0,0.0,0.0,3,7,98103,0.8067225889496633,0.8512722593742189,1,0,0,-0.45333914077957344,0.6980948543209968
126,2014-08-20,532170.0,-0.19997730936747624,0.16385450037900726,-0.694314637311049,-1.1322688346655199,2.0,0.0,0.0,3,8,98103,-0.3736408813752316,-0.3144146881958111,0,0,0,-0.5027513089879249,0.6826634768866889
